date,average_difficulty,tx_count,tx_volume,heuristical_volume,median_tx_value,active_addresses,fees,median_fee,payment_count,reward,block_size,block_count
2015-10-08,2035.86876296,1079,4125641407865,3527944345924,331672610,7364,1057776933,8170,5510,371947777316,1352180,549
2015-10-09,2166.63083246,839,13453809552212,11240993473838,291732976,6173,960639093,10000,4653,354467782342,1189166,550
2015-10-10,2072.14353131,1010,1836245627442,1459868281250,208926317,6824,881136516,11266,4991,361742565457,1644997,548
2015-10-11,2098.8898308,936,2214575048831,1781691681047,288697187,7624,1070173381,10000,5751,359257316568,1373402,550
2015-10-12,2216.16625173,981,12477452424322,11600816600774,293099040,8898,1074317014,10000,5790,341042888793,1680682,547
2015-10-13,2418.36497987,949,5569030862739,4663461926222,249536281,7445,972687442,9660,5376,316120545073,1432712,552
2015-10-14,2381.1815344,1156,5423009851352,4320877487167,376082928,9204,932055120,5210,6207,320007769774,1686669,546
2015-10-15,2338.04913814,1013,11821709710588,8613484308866,300331500,9243,1060041102,9630,6723,326320041469,2018293,548
2015-10-16,2371.146169,931,7210082845675,6319929488623,259904244,6932,841910420,10000,4237,323929053684,1295117,553
2015-10-17,2482.82801248,1178,5815500542931,4351980469186,492655309,7790,977704736,9635,4961,309189133739,1619345,547
2015-10-18,2370.6574673,982,6083126972268,5550325657553,250714282,7829,888141108,9660,4825,316370284382,1444774,544
2015-10-19,2409.93250971,1012,19258432050121,15959835432318,279455443,8258,1142407839,10000,5461,317710979699,1632607,549
2015-10-20,2248.72740111,1135,24877375672854,18868850775780,250712036,8882,991603590,9620,5880,342046603989,1563289,550
2015-10-21,2195.4964864,1218,17379634516685,12576583053897,251688103,12016,1166987436,6675,7501,348322702087,2199134,551
2015-10-22,2353.23553084,1049,11501493597693,10032828170840,333060321,9045,981512863,9400,6260,319137941816,1537233,546
2015-10-23,2291.18308446,1174,6285933832348,4956616275573,330135786,9841,1099839009,8140,5487,330204125127,1682938,548
2015-10-24,2262.67102819,1311,8873041853283,7031286697421,299981930,11037,1105701151,5220,7526,333469272957,1799932,549
2015-10-25,2526.72647346,1371,12286773887386,10484661069617,250712041,8918,1208044111,4640,5478,305825901701,1516096,547
2015-10-26,2665.09713086,1363,8028025438223,6139139250130,208931167,9622,995932823,6690,5926,288565219030,1789514,548
2015-10-27,2734.48565078,1339,12024695369438,9395041437277,499998875,9668,1186154016,6367,6118,285161868838,1664058,556
2015-10-28,2734.84997913,1351,19063921778984,12841941813395,501935987,9241,1173055614,5220,6276,281973056161,1851245,549
2015-10-29,2921.82712169,1153,17825087663929,10776840431885,250714569,8482,1300622916,13141,5270,271737766322,1846840,552
2015-10-30,2777.14702029,1347,8193960648239,6423664006250,250856289,10623,1154235990,7360,7261,279279950810,2114175,542
2015-10-31,2663.77378382,1287,8986734743690,6601280811251,250713886,9968,1096932081,6670,6538,289418361175,1713651,548
2015-11-01,2895.95324788,1236,11078939886566,7466569139813,401111891,8825,1035948743,3740,5302,271723806398,1534191,546
2015-11-02,2698.63070894,1179,6371289707674,5401546561090,210011145,9302,1002926051,8170,5796,286566497983,1901870,549
2015-11-03,2811.73290022,1322,12003761467966,9016718000804,505069176,9846,1093532021,8152,5859,275709246831,1745107,548
2015-11-04,2966.2931767,1342,17806224595106,13942048336927,537723312,8742,1333861501,10000,5203,280211719133,1552919,549
2015-11-05,2812.88915721,1281,19757836635639,15227197966870,417385963,8911,1060618736,6690,5730,280022047852,1673164,554
2015-11-06,2996.18235583,1132,16475625958342,11927516039988,386640276,7523,1004613255,8160,4708,265508185249,1326075,539
2015-11-07,2944.15961577,1033,5271533744473,4604107855473,292679010,7883,1005041597,8180,4718,1021992756440,1550527,555
2015-11-08,3240.59062297,982,22490561976762,8885173585847,211851882,6232,857120304,8155,3575,250902835181,1109113,543
2015-11-09,3193.63876532,1008,6995107881682,6034515922897,220002200,7470,1030807629,10000,5151,263445093908,1238329,551
2015-11-10,3611.28667754,1135,11559471074475,8228935504345,308184951,9264,1029306312,8160,5741,242467164106,1673259,553
2015-11-11,3305.58574092,1015,6757540024114,5905211906732,291538851,8260,916313694,9640,5194,254806314279,1506628,545
2015-11-12,3573.31141056,1051,13317244758793,6361273409602,249521898,7796,880330359,5220,4976,253683902370,1234320,550
2015-11-13,3940.2467405,1255,5713114772355,4923657051515,160001600,8256,869251308,10000,4524,236373537670,1800223,548
2015-11-14,3921.09100362,1008,5286755518300,4661680481270,229325233,7519,715050046,5210,4327,238810050677,1289913,552
2015-11-15,4383.05296866,1112,5770139464185,4990189171860,203992319,8063,818970029,5210,5114,228551113510,1313988,544
2015-11-16,4113.61987316,1195,4896256000902,3864467827250,207750567,8517,957308783,3756,5253,233369452276,1393067,546
2015-11-17,4198.58748157,1320,5757313847927,4514132341640,191516686,9888,948992121,2260,6119,231856849897,1706775,549
2015-11-18,4379.11746764,1229,4049261897881,3212470498912,180001800,8108,807692226,2260,5425,235141978584,1306220,558
2015-11-19,4381.46909243,1195,15239764656149,5172563623630,208926317,10094,1040780907,3740,4550,230945781536,1804925,542
2015-11-20,3531.61309889,1222,5395876057209,4139507514256,190001900,8696,984213296,2267,5666,239246356787,1423207,548
2015-11-21,3787.37362312,998,2396458459932,2003871126582,180001800,7072,948540948,2269,4062,234112827304,1230524,546
2015-11-22,3306.28464408,1106,19577391846279,18593411941285,207987109,6897,758949452,3770,4390,242531092972,1289241,547
2015-11-23,3633.65914024,1067,5381159330749,4268889326747,200002000,6754,995412927,5232,4208,240761842126,1227474,554
2015-11-24,3307.09812622,1066,3719092684815,2797110166901,160001600,8283,965025301,4465,5382,243656454511,1602555,544
2015-11-25,3293.07639706,1166,5630254472336,4871864411907,170001700,7269,877705581,5880,4696,250087706202,1328304,553
2015-11-26,3338.72535584,1181,6324801861383,5030163197227,208926327,8188,1073830760,10000,4235,254963831336,1480416,544
2015-11-27,3403.89705156,1055,3168218971030,2359011564953,208476905,5831,871877662,5210,3349,241306878325,1170013,550
2015-11-28,4063.57580681,1060,4835269845344,3611671800082,319790000,5955,807189216,5220,3433,234807189839,1050880,549
2015-11-29,4027.40197476,1081,3621289570520,2923001343568,208926317,6086,875706365,8161,3343,230697135561,1190116,544
2015-11-30,4165.88890551,1363,7337207177624,5684404991459,209517569,8821,907983956,5211,6100,235492984565,2994500,548
2015-12-01,3984.16535057,1075,7127675303752,6280440678677,136868525,8098,828350159,3740,4730,235162636519,1437833,552
2015-12-02,3961.08582916,1343,9028089209950,5882699296668,160001600,8674,1342481105,10000,5144,232083196014,1567840,544
2015-12-03,4026.92131611,1273,8201506061302,5542808738624,199838351,7960,1359141974,5220,4713,236779856890,1402139,547
2015-12-04,3783.07904935,1221,8689990510256,6986963707439,201011570,6722,829472718,3730,3891,240094473366,1125642,549
2015-12-05,3950.80440268,1338,4197092990621,3611360783885,132588824,8503,1077086534,3740,5952,238252801449,1601508,547
2015-12-06,4299.21763009,1284,5823276403286,4818194239328,201038434,7670,1054917683,2261,4196,238314204008,1649447,548
2015-12-07,3680.36330281,1353,4281230776062,3756716548928,151973354,8701,1033889200,2269,5530,238293175521,1584698,538
2015-12-08,3827.24093621,1437,7650955700321,4976720494413,170001700,10016,1196152333,2260,6807,249654010077,1614604,547
2015-12-09,3439.22745689,1368,9465600309884,8720421207551,180001800,9308,1276904636,3740,6091,251489762384,1671118,552
2015-12-10,3491.17870291,1144,4867948213455,4583885384297,140001400,8026,976675546,2260,5274,251189533299,2045872,555
2015-12-11,3380.16579402,1266,6630510662135,4715633404636,195622275,7129,1200135844,5201,3809,246398707871,1360249,547
2015-12-12,3535.85672738,1225,5171494191809,4213590404302,160001600,7407,1226882786,5220,3948,249183311961,1376534,546
2015-12-13,3456.34243308,1353,4721432014148,4152297209469,140001400,7594,1238010773,3720,5031,257050154185,1560696,547
2015-12-14,3375.31531185,1053,6112617777008,5359732743227,209538762,5963,1339062546,10000,3072,248543348867,1710443,549
2015-12-15,3474.64562219,1149,46535544619653,12189715257710,247095699,8479,1377252054,9640,5420,251339395512,1570749,549
2015-12-16,4041.36997281,1251,3860276030772,2992165767016,122315658,7240,1251453120,2260,4249,230738596610,1401583,544
2015-12-17,3493.09137584,1099,2859287039569,2321701386155,179660705,6914,1280107033,2260,3576,242634393401,2257722,550
2015-12-18,3630.65930814,1282,4491869474231,3654599154639,168651038,7999,1307382633,2260,4868,245168811847,3608442,558
2015-12-19,3630.85153418,1253,2948904414820,2196357184502,161315393,7822,1070083477,2260,4874,236156512643,1450100,535
2015-12-20,3606.37481013,1218,4104615586080,2741004634026,208926317,6979,1224407892,3720,4218,245169408509,1481166,552
2015-12-21,3384.7331284,1402,6142713756114,4073757940935,268784894,7457,1348365325,5210,4579,248218365945,1534053,548
2015-12-22,3794.96862233,1217,5517005718271,4525215671835,208926317,7226,1254352189,2263,4261,234335067108,1326589,544
2015-12-23,3369.01049049,1192,3504337455269,2757461036382,208928567,5397,1027343185,2260,2389,243885915242,1379080,551
2015-12-24,2840.31788495,1423,13561492328532,5317656639546,386383536,7420,1570926381,10000,4495,278192355519,1656862,552
2015-12-25,3732.14846567,1178,4740115375449,3793458006654,250714282,5698,1458443095,5210,3587,241809872304,1039046,547
2015-12-26,3572.92885101,1120,6485538568441,4493494781685,297113128,6523,1198748341,2260,3898,238374463259,1335518,544
2015-12-27,3904.84138167,1169,4326331846738,3701173446343,211192075,5932,1047437530,2260,3231,237554581017,1699442,551
2015-12-28,3611.05304491,1506,8209532797986,5832383822045,381283014,7503,1243100566,3740,4720,242764529748,1572877,546
2015-12-29,3921.22571097,1383,5929119914942,4193208722624,220002200,7845,1324169836,5200,4581,235157027613,1590040,543
2015-12-30,3578.39620369,1875,15117328961080,12324794154637,379075456,10629,1864639176,10000,6946,241798211225,2454892,552
2015-12-31,3844.6853417,1358,13717790231713,12038393737171,233406292,6411,1268955482,2261,3927,237608956105,1908651,545
2016-01-01,3461.45242992,1196,3682812423591,3054318962390,208926327,6760,1016659742,2260,4223,260255231750,1139891,548
2016-01-02,3529.07575854,1539,6722244269523,4659462329093,208926327,8962,1428500629,3740,5704,244287072703,1692578,552
2016-01-03,3552.49945236,1622,8147773251464,5296871781410,238386277,9100,1081194031,2260,5529,240346194626,1788011,544
2016-01-04,3891.74382685,1914,6216416964479,5037280375298,140001400,11538,1016308491,2268,5373,241618451946,1984353,544
2016-01-05,4081.34835217,1245,6251911865236,5117770329880,180001800,7294,882360814,2260,3973,237473075740,1511737,553
2016-01-06,3597.63394889,1282,3328991516672,2995360194486,189565141,7708,943332348,2260,4810,1036500761553,1249263,541
2016-01-07,3679.53671599,1608,10060754442677,7169846164376,208926317,9806,1178985250,2260,6271,248717557283,1745592,557
2016-01-08,3799.54597789,1353,5283012259036,3987965423053,208926327,8768,803600287,2260,5399,239650743769,1524641,544
2016-01-09,3837.92297923,1273,5260733824820,4084562567435,208939969,7212,866529964,2260,4821,235952959180,1247908,551
2016-01-10,3790.23373033,1596,11227099316715,6903298355443,362182738,8045,3999593972,6680,5118,237999594616,1530542,548
2016-01-11,3653.84166735,1291,7523580586218,5294530133907,159997075,7154,1151975803,2260,4188,232728405015,1293564,543
2016-01-12,3482.69028765,1288,11875513491001,10084610081990,250718400,7623,1077336400,2260,5150,242348051313,1351994,552
2016-01-13,3770.8870914,1563,8124474679279,5075395022778,269108548,7430,968966909,9390,3996,238061110400,1557904,548
2016-01-14,3466.66753663,1390,11388784583594,8182848631601,353781379,7730,1146155015,3011,4360,242082584217,1423563,549
2016-01-15,3613.90727592,1729,19371934775608,12154536498476,350049463,10479,1357056389,5210,6265,237697057035,1750436,548
2016-01-16,3787.03879509,2042,19463207064173,13768652593037,401310852,13390,1611103684,5210,8012,244803961443,2702772,547
2016-01-17,3756.08229878,1751,13251587495489,10639259293552,340192220,8868,1425358279,3740,4453,235425358905,1619106,546
2016-01-18,3626.52830393,1910,28051008795173,19095813071800,336311421,10729,1970696016,9096,5544,249509268035,2316851,553
2016-01-19,3644.88239065,1527,12629559043536,10550131019486,330889305,8456,1345822542,5213,5292,240192966015,1609186,547
2016-01-20,3799.20487854,1528,10711545349588,8236489323582,326013504,10516,1338370124,5220,7085,232413370756,1830307,547
2016-01-21,3964.32468138,1636,17595193746518,14743607345603,321860991,9162,1432794003,5220,5662,235432794631,1656513,548
2016-01-22,3800.08508956,2094,32923857687777,24734656502001,318267737,10299,2005819884,10000,5820,239933677661,1907216,556
2016-01-23,4097.69203895,1670,17294571394318,13334923473342,312588955,10287,1357318275,5656,5726,233100890327,1960671,541
2016-01-24,3903.48754622,1666,9718200848652,7882681380521,308507521,10488,1363101662,5210,5695,233942388008,2818996,545
2016-01-25,3455.19729237,1597,11334020282757,8911226589912,304295143,9340,1386826875,5232,5415,241988970355,1622995,553
2016-01-26,3647.36903333,1517,7413902295742,5273838524394,298276780,8230,1403921262,4318,4808,242674636136,1718669,541
2016-01-27,3300.29105026,2693,12974255422241,8472242046614,290062883,10057,1094016881,2260,6588,248214731810,1934428,552
2016-01-28,3704.25215401,1748,9392256241192,6906944229294,287086661,8841,1002709267,2260,5438,239682709926,1766640,557
2016-01-29,4158.49260556,1446,6869541032712,4525430312335,283776493,8541,1201941561,2260,4444,236121227889,2010784,539
2016-01-30,4876.84712374,1575,8527879075851,6245951600107,278577006,9826,1150331075,2260,6812,232058188850,1637399,552
2016-01-31,4682.25333577,1193,6721999560796,5638805303003,274242437,6272,1041592767,5210,3402,228355879104,1120975,543
2016-02-01,4538.39625324,1129,6215555933660,5551777529105,270826967,6729,1172870373,3742,3966,232080728143,1678655,549
2016-02-02,4489.15728769,1477,9068512522151,5297965306123,265445787,8160,1141916339,2260,5739,231799059828,1877590,551
2016-02-03,4432.11302372,1585,13935837067879,11387387815362,260939723,8768,1087809998,2260,5544,230992810628,1605602,549
2016-02-04,4543.32950597,1258,8190909986593,6360739745275,256648651,6602,1055150341,2260,4467,228620150966,1229808,542
2016-02-05,4065.2396971,1232,6857817803588,6033871883545,251133785,5968,1105575692,2260,3710,295628719188,1455210,552
2016-02-06,3750.30581308,1364,9748426613608,7833575831237,246680068,8208,1244989922,2260,4496,908254990511,1831160,547
2016-02-07,4343.67135276,1374,5584134620067,4812992667352,241541272,8086,1288538976,2260,5422,231277111035,1464749,549
2016-02-08,4408.10074944,1497,5739737151127,4840679539877,236251713,8000,1169122705,2260,4148,231157694765,2472915,548
2016-02-09,4083.65592867,1544,5369565813490,4018704040312,231140873,8813,1334675616,2260,5601,236086819121,1653107,552
2016-02-10,4304.31419819,1665,9071144652608,7164283260892,226081425,9801,1345174213,2260,5710,231668031976,1670611,543
2016-02-11,4135.30075958,1541,7042058082926,5012685319810,221349838,8331,1494430327,2260,4345,243768002347,1620212,543
2016-02-12,3525.61130996,1580,11714236735377,8275010732497,215737309,9356,1244368656,2260,6328,244771512171,1518898,553
2016-02-13,3830.38710399,1483,8953976128191,6298467248665,210682984,8206,1202139585,2260,4467,237207854524,1627107,551
2016-02-14,4743.89311864,1333,7220070151047,6069520861640,208926317,7373,1053924763,2260,4419,228786068245,1273334,543
2016-02-15,4619.82493156,1308,4626945727272,4041102143853,199623067,7267,1297970545,2260,4661,219180624145,1292273,550
2016-02-16,3854.10554042,1242,5247835614759,4173034287621,194667491,7497,1303398210,2260,3763,217968296682,1247980,552
